date,article,views,label,variant
2025-02-08,Igor_Sikorsky,547,Igor Sikorsky,russian
2025-02-09,Igor_Sikorsky,525,Igor Sikorsky,russian
2025-02-10,Igor_Sikorsky,512,Igor Sikorsky,russian
2025-02-11,Igor_Sikorsky,561,Igor Sikorsky,russian
2025-02-12,Igor_Sikorsky,522,Igor Sikorsky,russian
2025-02-13,Igor_Sikorsky,527,Igor Sikorsky,russian
2025-02-14,Igor_Sikorsky,531,Igor Sikorsky,russian
2025-02-15,Igor_Sikorsky,582,Igor Sikorsky,russian
2025-02-16,Igor_Sikorsky,580,Igor Sikorsky,russian
2025-02-17,Igor_Sikorsky,625,Igor Sikorsky,russian
2025-02-18,Igor_Sikorsky,680,Igor Sikorsky,russian
2025-02-19,Igor_Sikorsky,664,Igor Sikorsky,russian
2025-02-20,Igor_Sikorsky,569,Igor Sikorsky,russian
2025-02-21,Igor_Sikorsky,522,Igor Sikorsky,russian
2025-02-22,Igor_Sikorsky,495,Igor Sikorsky,russian
2025-02-23,Igor_Sikorsky,634,Igor Sikorsky,russian
2025-02-24,Igor_Sikorsky,607,Igor Sikorsky,russian
