date,article,views,label,variant
2025-10-04,Feodosiia,2,Feodosiia,ukrainian
2025-10-06,Feodosiia,3,Feodosiia,ukrainian
2025-10-09,Feodosiia,2,Feodosiia,ukrainian
2025-10-10,Feodosiia,1,Feodosiia,ukrainian
2025-10-13,Feodosiia,1,Feodosiia,ukrainian
2025-10-14,Feodosiia,1,Feodosiia,ukrainian
2025-10-15,Feodosiia,1,Feodosiia,ukrainian
2025-10-17,Feodosiia,1,Feodosiia,ukrainian
2025-10-18,Feodosiia,1,Feodosiia,ukrainian
2025-10-20,Feodosiia,1,Feodosiia,ukrainian
2025-10-23,Feodosiia,2,Feodosiia,ukrainian
2025-10-26,Feodosiia,3,Feodosiia,ukrainian
2025-10-28,Feodosiia,5,Feodosiia,ukrainian
2025-10-29,Feodosiia,4,Feodosiia,ukrainian
2025-10-30,Feodosiia,6,Feodosiia,ukrainian
2025-11-01,Feodosiia,3,Feodosiia,ukrainian
2025-11-02,Feodosiia,2,Feodosiia,ukrainian
2025-11-05,Feodosiia,1,Feodosiia,ukrainian
2025-11-07,Feodosiia,5,Feodosiia,ukrainian
2025-11-09,Feodosiia,2,Feodosiia,ukrainian
2025-11-14,Feodosiia,2,Feodosiia,ukrainian
2025-11-15,Feodosiia,1,Feodosiia,ukrainian
2025-11-16,Feodosiia,2,Feodosiia,ukrainian
